customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6768-DHO,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,62.81,368.06,No
7848-NBU,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,78.48,4398.79,Yes
8553-BAD,Female,1,No,No,52,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.68,3106.19,No
8959-YML,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),105.44,5266.18,No
9324-GAW,Male,1,Yes,No,33,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.41,982.33,No
9291-VOZ,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.84,2359.72,No
1596-WZO,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,33.29,429.47,Yes
3528-FEC,Female,0,Yes,No,65,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,43.23,2860.14,No
1606-NNC,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.51,2031.25,Yes
7082-NHX,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,53.93,3691.79,No
7253-JVZ,Female,0,No,No,11,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,87.04,982.39,No
5086-QZL,Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,639.64,Yes
1959-KSZ,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.74,3117.36,No
7628-YOT,Female,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),53.06,1941.88,Yes
2255-WOA,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.63,2001.72,Yes
2486-TCQ,Female,0,No,No,12,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),71.66,838.97,No
5867-LPR,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),94.42,2537.98,Yes
8226-NFW,Female,1,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),45.17,745.43,Yes
9387-EOM,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,80.91,1814.91,Yes
6804-BEE,Female,0,No,Yes,49,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),67.7,3327.91,No
8205-QRI,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,841.72,No
2664-CNT,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,64.61,2862.98,No
4474-ZZB,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.42,793.5,No
9858-TPF,Female,0,No,Yes,70,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.09,3047.17,No
4470-VMX,Male,0,Yes,No,6,Yes,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),44.71,249.33,No
3387-IUD,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.29,1841.5,No
5529-IOE,Female,1,Yes,No,8,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,21.48,142.59,Yes
1406-UCK,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.23,896.32,No
2931-SLZ,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,68.38,4784.26,No
4940-GWV,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,50.09,1253.65,No
8014-LQH,Female,0,Yes,No,66,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.75,3088.88,No
1283-COG,Female,1,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,90.79,3261.35,Yes
9862-BMO,Female,1,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,43.55,2249.54,No
5965-NBR,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.84,910.83,No
3359-GPU,Female,0,No,No,19,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,39.36,782.86,No
8782-WTL,Female,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,67.82,3723.18,No
8526-XUA,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,86.12,6016.02,No
6633-XNC,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),73.03,1383.68,No
4224-SVQ,Female,0,Yes,Yes,56,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,36.62,2078.88,No
4911-NOZ,Female,0,Yes,No,19,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,40.03,817.01,No
9989-LHF,Female,0,No,Yes,52,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.48,1672.85,Yes
4815-ECI,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,62.91,3576.57,Yes
4025-TXI,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),53.89,1725.56,No
3421-KVI,Female,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,70.36,3719.8,No
5830-LON,Male,1,No,Yes,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,79.79,1495.69,Yes
9842-DMQ,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.81,264.65,No
3736-MQU,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.05,287.68,Yes
5516-SML,Male,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.14,2077.87,No
9031-JTF,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.14,2400.68,Yes
4757-EEI,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.18,189.68,No
1654-QGQ,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,95.51,3210.04,Yes
9783-YDQ,Male,0,No,No,51,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,41.3,2102.52,Yes
9976-SQU,Female,0,Yes,Yes,14,No,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),59.13,803.41,No
5420-SWP,Male,0,No,Yes,52,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,55.71,2920.94,Yes
3721-TBR,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.14,608.73,No
2593-AUU,Female,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.55,2414.29,No
6222-AML,Male,0,No,No,42,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,78.09,3288.67,No
7822-WMS,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.51,902.76,No
5246-XXS,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.38,586.73,Yes
6144-MQJ,Female,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),115.41,3777.98,Yes
6721-AHS,Male,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,60.44,3783.39,No
9984-EBJ,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.57,53.77,Yes
3863-ZIX,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.95,2428.14,Yes
9812-APH,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.23,1477.66,No
4372-LIE,Male,0,Yes,No,52,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),59.27,3074.62,No
1794-DAK,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,31.34,1515.74,No
2413-ELP,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,62.92,1968.44,No
3597-MZW,Female,1,No,No,22,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,46.67,1031.59,No
3501-SVO,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.12,3508.79,Yes
8675-IFL,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.26,654.57,No
3041-PSX,Female,0,Yes,No,42,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,41.19,1708.86,No
9658-MNA,Male,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),48.67,281.31,No
4384-HAB,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),63.44,2982.24,No
8106-CGQ,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.72,1996.53,No
2790-OFJ,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.94,375.32,Yes
7045-VKP,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,97.58,5378.14,No
8278-VCB,Female,0,No,Yes,30,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),59.93,1777.53,Yes
7179-MWP,Male,0,Yes,Yes,57,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,92.77,5255.82,No
8668-UEW,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,50.29,126.84,No
6382-CYG,Female,0,Yes,Yes,13,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,70.36,868.35,No
8188-JWC,Male,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,79.42,2847.24,No
9354-MCL,Male,1,No,No,13,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,91.87,1188.03,No
2656-NUC,Male,0,Yes,Yes,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.73,1177.67,No
8140-VCV,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),72.24,3484.12,No
8723-QIE,Male,0,No,No,10,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.69,360.55,No
9316-UBG,Male,1,Yes,No,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,56.31,2763.12,No
6458-PZR,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,53.56,343.03,No
6297-ICH,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.94,1164.2,No
1808-YOK,Female,0,Yes,No,42,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,66.19,2768.83,No
7542-QUB,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),93.1,5252.6,Yes
6239-AHI,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.33,731.67,Yes
1911-YRV,Female,1,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.94,2001.1,Yes
5999-MGF,Female,1,No,Yes,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,96.49,6461.87,No
9553-XOW,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,76.34,5479.84,No
8038-TPJ,Female,0,No,No,42,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,84.5,3567.33,Yes
2394-MYC,Female,0,No,Yes,32,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.0,2113.37,No
6181-MQS,Female,0,No,No,25,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),63.77,1582.88,Yes
5650-PUF,Male,0,No,No,44,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.35,3873.54,No
9492-NIX,Female,1,No,No,43,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.64,2892.06,No
8655-EDW,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.84,1229.8,No
4833-ZXC,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.68,87.94,Yes
6247-OBI,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),62.59,707.44,No
4302-PSD,Female,0,Yes,No,69,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),52.35,3584.48,No
3922-KGW,Male,0,Yes,Yes,30,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),62.61,1867.78,No
8213-CGH,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,75.78,2655.83,No
2833-ESW,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.82,2624.46,No
7231-SAC,Female,0,No,Yes,57,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.09,3496.8,No
6058-QBS,Male,0,No,No,4,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,66.78,No
9186-QTT,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.2,282.58,Yes
7611-NTA,Female,1,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.53,1004.6,No
2668-MCL,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.51,2318.21,Yes
5038-MSJ,Female,0,No,Yes,48,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.07,2880.86,Yes
9935-BHW,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.34,972.98,No
9175-XBM,Male,1,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,90.21,2903.52,Yes
3707-BKA,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,82.71,5672.51,No
4183-PVC,Male,0,Yes,No,11,No,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),79.26,911.46,No
4929-KTG,Male,1,No,No,41,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),66.33,2671.15,No
8952-GNV,Male,1,No,Yes,39,No,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,90.52,3474.45,Yes
4456-TAZ,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),57.4,1932.57,No
7561-DZW,Male,0,No,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,36.72,2064.92,Yes
3144-JYJ,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.32,1553.02,No
9828-HRF,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.53,4193.21,No
6729-VVK,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.63,1924.65,Yes
9762-KQW,Female,1,No,No,39,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.97,2230.34,No
1202-STK,Female,0,No,No,38,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.12,3445.01,No
3691-TND,Male,0,No,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),86.71,5417.35,No
6613-YJU,Male,0,Yes,No,32,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,83.33,2646.37,No
2067-BOG,Female,0,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),51.02,1087.15,No
5293-JZJ,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,86.09,135.28,Yes
1706-GWM,Female,0,Yes,Yes,26,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,44.25,1150.39,No
5448-VFV,Female,1,No,Yes,60,No,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.81,4295.27,No
3651-UAK,Male,0,No,Yes,0,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),22.03,0.0,No
5873-MYI,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.3,6274.51,No
7766-XHT,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,58.27,2287.52,No
4183-LHI,Male,1,No,Yes,10,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.5,829.14,Yes
2133-UET,Female,0,Yes,No,22,No,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,75.91,1648.62,No
7447-WPD,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.33,884.25,No
3595-UGV,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.95,1391.79,No
7514-QCO,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.61,280.21,No
2951-ZJL,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,3332.56,No
8875-AVH,Male,0,Yes,No,49,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,42.59,2124.79,No
1743-EOF,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.84,606.02,No
8527-BOA,Male,1,Yes,No,20,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.6,1116.46,No
5163-TXW,Male,1,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,60.81,999.39,No
7607-WNX,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.11,2575.7,No
2579-LED,Male,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.84,1580.22,No
3130-TPO,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,67.48,3628.91,No
5923-LQE,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.04,2930.56,Yes
2775-HNQ,Female,1,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,54.26,3052.27,No
6491-DWS,Male,0,No,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,69.85,1625.81,No
3479-EHZ,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),89.53,573.82,No
9934-KBJ,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.45,1985.0,No
5393-ZYS,Female,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.51,4238.3,Yes
5945-NPC,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),56.41,3982.83,No
